SampleDate,Analyte,Result,Latitude,Longitude,Year
2015/4/29,"Turbidity, Total",23.3,39.2,-121.9,2015
2015/4/29,"Turbidity, Total",57.3,36.6,-121.6,2015
2015/4/29,"Turbidity, Total",1897.0,36.7,-121.7,2015
2015/4/29,"Turbidity, Total",26.0,39.6,-121.9,2015
2015/4/29,"Turbidity, Total",13.8,39.0,-121.7,2015
2015/4/29,"Turbidity, Total",2.51,35.3,-120.8,2015
2015/4/29,"Turbidity, Total",15.2,34.1,-118.8,2015
2015/4/29,"Turbidity, Total",9.6,34.4,-118.8,2015
2015/4/29,"Turbidity, Total",3.19,34.7,-119.6,2015
2015/4/29,"Turbidity, Total",276.0,36.7,-121.6,2015
2015/4/29,"Turbidity, Total",69.8,36.7,-121.6,2015
2015/4/29,"Turbidity, Total",15.2,38.8,-121.7,2015
2015/4/29,"Turbidity, Total",0.37,36.0,-121.4,2015
2015/4/30,"Turbidity, Total",0.59,34.2,-118.8,2015
2015/4/30,"Turbidity, Total",0.045,36.1,-121.4,2015
2015/5/1,"Turbidity, Total",17.6,37.3,-120.9,2015
2015/5/1,"Turbidity, Total",15.9,37.3,-120.9,2015
2015/5/1,"Turbidity, Total",38.0,37.3,-120.9,2015
2015/5/1,"Turbidity, Total",26.8,37.4,-121.0,2015
2015/5/1,"Turbidity, Total",2.1,35.4,-120.8,2015
2015/5/2,"Turbidity, Total",1.0,37.1,-122.1,2015
2015/5/2,"Turbidity, Total",5.4,37.1,-122.1,2015
2015/5/2,"Turbidity, Total",1.2,37.1,-122.1,2015
2015/5/2,"Turbidity, Total",6.3,37.0,-122.0,2015
2015/5/2,"Turbidity, Total",2.39,35.3,-120.8,2015
2015/5/4,"Turbidity, Total",2.53,35.4,-120.8,2015
2015/5/4,"Turbidity, Total",11.71,37.3,-122.1,2015
2015/5/4,"Turbidity, Total",0.22,36.3,-121.8,2015
2015/5/4,"Turbidity, Total",1.13,33.0,-116.7,2015
2015/5/5,"Turbidity, Total",9.46,42.1,-121.8,2015
2015/5/5,"Turbidity, Total",11.0,42.1,-121.9,2015
2015/5/5,"Turbidity, Total",1.94,35.4,-120.8,2015
2015/5/5,"Turbidity, Total",3.4,33.1,-117.2,2015
2015/5/5,"Turbidity, Total",2.0,33.0,-117.1,2015
2015/5/5,"Turbidity, Total",2.5,33.3,-117.2,2015
2015/5/5,"Turbidity, Total",2.03,35.3,-120.8,2015
2015/5/5,"Turbidity, Total",1.08,35.4,-120.8,2015
2015/5/5,"Turbidity, Total",0.12,34.8,-119.9,2015
2015/5/5,"Turbidity, Total",13.8,42.2,-121.8,2015
2015/5/5,"Turbidity, Total",0.3,37.5,-122.4,2015
2015/5/5,"Turbidity, Total",1.8,37.4,-121.7,2015
2015/5/6,"Turbidity, Total",0.78,37.8,-120.3,2015
2015/5/6,"Turbidity, Total",0.22,36.4,-121.7,2015
2015/5/6,"Turbidity, Total",0.63,36.1,-121.4,2015
2015/5/6,"Turbidity, Total",5.5,35.9,-121.5,2015
2015/5/6,"Turbidity, Total",0.61,37.7,-122.1,2015
2015/5/6,"Turbidity, Total",1.15,37.3,-122.3,2015
2015/5/6,"Turbidity, Total",10.0,36.1,-121.6,2015
2015/5/6,"Turbidity, Total",7.8,36.3,-121.9,2015
2015/5/6,"Turbidity, Total",3.2,36.0,-121.5,2015
2015/5/6,"Turbidity, Total",7.2,35.8,-121.4,2015
2015/5/6,"Turbidity, Total",13.4,36.5,-121.9,2015
2015/5/6,"Turbidity, Total",14.2,36.4,-121.9,2015
2015/5/6,"Turbidity, Total",5.2,36.0,-121.5,2015
2015/5/6,"Turbidity, Total",0.5,37.5,-122.4,2015
2015/5/6,"Turbidity, Total",5.3,36.2,-121.8,2015
2015/5/6,"Turbidity, Total",161.0,39.3,-119.9,2015
2015/5/6,"Turbidity, Total",245.0,39.3,-119.9,2015
2015/5/6,"Turbidity, Total",2.9,41.7,-123.4,2015
2015/5/6,"Turbidity, Total",6.9,41.5,-124.1,2015
2015/5/6,"Turbidity, Total",0.42,41.8,-123.0,2015
2015/5/6,"Turbidity, Total",1.5,41.8,-122.6,2015
2015/5/6,"Turbidity, Total",42.0,41.2,-123.7,2015
2015/5/6,"Turbidity, Total",1.7,41.2,-123.7,2015
2015/5/6,"Turbidity, Total",3.0,41.8,-123.2,2015
2015/5/6,"Turbidity, Total",445.0,39.3,-119.9,2015
2015/5/6,"Turbidity, Total",398.0,39.3,-119.9,2015
2015/5/6,"Turbidity, Total",283.0,39.3,-119.9,2015
2015/5/6,"Turbidity, Total",1.6,41.3,-123.5,2015
2015/5/6,"Turbidity, Total",34.0,41.2,-123.8,2015
2015/5/6,"Turbidity, Total",23.0,41.5,-124.0,2015
2015/5/7,"Turbidity, Total",5.74,42.0,-122.3,2015
2015/5/7,"Turbidity, Total",5.4,42.0,-122.3,2015
2015/5/7,"Turbidity, Total",4.78,41.9,-122.4,2015
2015/5/7,"Turbidity, Total",4.91,41.9,-122.4,2015
2015/5/7,"Turbidity, Total",5.29,42.0,-122.3,2015
2015/5/7,"Turbidity, Total",5.2,41.9,-122.4,2015
2015/5/7,"Turbidity, Total",11.0,42.0,-122.2,2015
2015/5/7,"Turbidity, Total",0.2,37.5,-122.4,2015
2015/5/7,"Turbidity, Total",5.1,37.9,-122.6,2015
2015/5/7,"Turbidity, Total",6.6,35.4,-120.8,2015
2015/5/7,"Turbidity, Total",1.9,35.4,-120.8,2015
2015/5/7,"Turbidity, Total",9.9,35.3,-120.9,2015
2015/5/7,"Turbidity, Total",6.4,35.6,-121.1,2015
2015/5/7,"Turbidity, Total",4.58,41.9,-122.4,2015
2015/5/7,"Turbidity, Total",5.3,42.0,-122.4,2015
2015/5/7,"Turbidity, Total",3.1,35.6,-121.1,2015
2015/5/7,"Turbidity, Total",320.0,39.3,-119.9,2015
2015/5/7,"Turbidity, Total",214.0,39.3,-119.9,2015
2015/5/7,"Turbidity, Total",188.0,39.3,-119.9,2015
2015/5/8,"Turbidity, Total",30.2,37.3,-120.9,2015
2015/5/8,"Turbidity, Total",34.4,37.3,-120.9,2015
2015/5/8,"Turbidity, Total",1.64,35.3,-120.7,2015
2015/5/8,"Turbidity, Total",1.39,35.3,-120.7,2015
2015/5/8,"Turbidity, Total",20.0,33.0,-117.0,2015
2015/5/8,"Turbidity, Total",72.4,33.2,-117.2,2015
2015/5/8,"Turbidity, Total",0.45,35.3,-120.7,2015
2015/5/8,"Turbidity, Total",55.2,32.8,-117.0,2015
2015/5/8,"Turbidity, Total",10.6,32.8,-117.0,2015
2015/5/8,"Turbidity, Total",50.5,32.7,-117.2,2015
2015/5/8,"Turbidity, Total",32.7,32.7,-117.2,2015
2015/5/8,"Turbidity, Total",16.1,33.0,-117.0,2015
2015/5/8,"Turbidity, Total",864.0,33.4,-117.2,2015
2015/5/8,"Turbidity, Total",4.21,38.9,-120.0,2015
2015/5/8,"Turbidity, Total",1.54,38.9,-120.0,2015
2015/5/8,"Turbidity, Total",1.59,38.9,-120.0,2015
2015/5/8,"Turbidity, Total",0.37,33.3,-116.8,2015
2015/5/8,"Turbidity, Total",30.8,37.4,-121.0,2015
2015/5/8,"Turbidity, Total",45.6,33.0,-117.0,2015
2015/5/8,"Turbidity, Total",2.84,38.9,-120.0,2015
2015/5/8,"Turbidity, Total",245.0,39.2,-120.0,2015
2015/5/8,"Turbidity, Total",92.0,39.3,-119.9,2015
2015/5/8,"Turbidity, Total",209.0,39.2,-120.0,2015
2015/5/8,"Turbidity, Total",66.0,39.3,-119.9,2015
2015/5/8,"Turbidity, Total",368.0,39.3,-119.9,2015
2015/5/10,"Turbidity, Total",10.8,42.1,-122.0,2015
2015/5/10,"Turbidity, Total",9.85,42.1,-122.1,2015
2015/5/10,"Turbidity, Total",12.0,42.1,-122.0,2015
2015/5/10,"Turbidity, Total",25.4,37.4,-121.9,2015
2015/5/11,"Turbidity, Total",0.81,35.3,-120.7,2015
2015/5/11,"Turbidity, Total",3.84,38.9,-120.0,2015
2015/5/11,"Turbidity, Total",1.61,38.9,-120.0,2015
2015/5/11,"Turbidity, Total",0.09,38.0,-122.7,2015
2015/5/11,"Turbidity, Total",2.55,35.3,-120.7,2015
2015/5/11,"Turbidity, Total",0.93,37.1,-121.5,2015
2015/5/12,"Turbidity, Total",39.9,39.2,-122.1,2015
2015/5/12,"Turbidity, Total",37.8,38.8,-121.7,2015
2015/5/12,"Turbidity, Total",34.2,39.2,-122.1,2015
2015/5/12,"Turbidity, Total",1.41,38.2,-120.7,2015
2015/5/12,"Turbidity, Total",3.07,33.4,-117.2,2015
2015/5/12,"Turbidity, Total",9.15,40.4,-120.6,2015
2015/5/12,"Turbidity, Total",0.24,33.4,-117.2,2015
2015/5/12,"Turbidity, Total",8.09,40.4,-120.4,2015
2015/5/12,"Turbidity, Total",4.04,40.4,-120.8,2015
2015/5/12,"Turbidity, Total",37.8,38.8,-121.8,2015
2015/5/12,"Turbidity, Total",20.0,37.7,-120.9,2015
2015/5/12,"Turbidity, Total",5.5,37.4,-120.8,2015
2015/5/12,"Turbidity, Total",1.3,37.4,-120.7,2015
2015/5/12,"Turbidity, Total",3.1,37.4,-121.0,2015
2015/5/12,"Turbidity, Total",45.0,37.5,-121.1,2015
2015/5/12,"Turbidity, Total",450.0,37.6,-121.2,2015
2015/5/12,"Turbidity, Total",11.0,37.3,-120.9,2015
2015/5/12,"Turbidity, Total",17.0,37.3,-121.0,2015
2015/5/12,"Turbidity, Total",130.0,37.5,-121.1,2015
2015/5/12,"Turbidity, Total",38.0,37.2,-120.9,2015
2015/5/12,"Turbidity, Total",18.0,37.5,-121.1,2015
2015/5/12,"Turbidity, Total",28.0,37.4,-120.0,2015
2015/5/12,"Turbidity, Total",3.8,37.0,-120.5,2015
2015/5/12,"Turbidity, Total",11.0,37.4,-121.1,2015
2015/5/12,"Turbidity, Total",7.4,37.0,-120.6,2015
2015/5/12,"Turbidity, Total",24.0,37.6,-121.2,2015
2015/5/12,"Turbidity, Total",1.6,38.6,-121.2,2015
2015/5/12,"Turbidity, Total",6.3,38.5,-121.5,2015
2015/5/12,"Turbidity, Total",15.0,37.6,-121.8,2015
2015/5/12,"Turbidity, Total",12.0,37.3,-121.0,2015
2015/5/12,"Turbidity, Total",9.7,37.1,-120.9,2015
2015/5/12,"Turbidity, Total",23.0,37.3,-120.9,2015
2015/5/12,"Turbidity, Total",1.7,38.6,-121.5,2015
2015/5/12,"Turbidity, Total",9.2,38.7,-121.6,2015
2015/5/13,"Turbidity, Total",28.2,39.2,-121.9,2015
2015/5/13,"Turbidity, Total",28.2,39.2,-121.9,2015
2015/5/13,"Turbidity, Total",8.87,39.6,-121.9,2015
2015/5/13,"Turbidity, Total",13.6,38.8,-121.7,2015
2015/5/13,"Turbidity, Total",37.8,38.8,-121.7,2015
2015/5/13,"Turbidity, Total",2.0,32.9,-117.1,2015
2015/5/13,"Turbidity, Total",2.4,33.2,-117.3,2015
2015/5/13,"Turbidity, Total",1.5,33.2,-117.4,2015
2015/5/13,"Turbidity, Total",1.0,32.9,-117.2,2015
2015/5/13,"Turbidity, Total",0.43,38.5,-121.1,2015
2015/5/13,"Turbidity, Total",8.05,36.9,-119.1,2015
2015/5/13,"Turbidity, Total",86.0,38.3,-122.1,2015
2015/5/13,"Turbidity, Total",5.33,38.4,-119.2,2015
2015/5/13,"Turbidity, Total",5.29,33.4,-117.2,2015
2015/5/13,"Turbidity, Total",0.23,33.4,-117.2,2015
2015/5/13,"Turbidity, Total",6.32,38.5,-119.4,2015
2015/5/13,"Turbidity, Total",5.29,33.4,-117.2,2015
2015/5/13,"Turbidity, Total",1.36,33.4,-117.2,2015
2015/5/13,"Turbidity, Total",6.17,39.0,-121.7,2015
2015/5/13,"Turbidity, Total",2.01,33.4,-117.2,2015
2015/5/13,"Turbidity, Total",0.25,36.8,-121.8,2015
2015/5/13,"Turbidity, Total",0.19,36.5,-121.9,2015
2015/5/13,"Turbidity, Total",0.15,36.4,-121.7,2015
2015/5/13,"Turbidity, Total",0.16,36.4,-121.7,2015
2015/5/13,"Turbidity, Total",0.18,36.8,-121.8,2015
2015/5/13,"Turbidity, Total",0.2,36.5,-121.8,2015
2015/5/13,"Turbidity, Total",0.25,36.5,-121.7,2015
2015/5/14,"Turbidity, Total",1.77,35.3,-120.8,2015
2015/5/14,"Turbidity, Total",201.0,39.3,-119.9,2015
2015/5/14,"Turbidity, Total",125.0,39.3,-119.9,2015
2015/5/14,"Turbidity, Total",88.0,39.3,-119.9,2015
2015/5/14,"Turbidity, Total",192.0,39.3,-119.9,2015
2015/5/14,"Turbidity, Total",92.0,39.3,-119.9,2015
2015/5/14,"Turbidity, Total",193.0,39.3,-119.9,2015
2015/5/14,"Turbidity, Total",185.0,39.3,-119.9,2015
2015/5/14,"Turbidity, Total",179.0,39.3,-119.9,2015
2015/5/14,"Turbidity, Total",28.0,39.2,-120.0,2015
2015/5/14,"Turbidity, Total",51.33,34.4,-119.9,2015
2015/5/14,"Turbidity, Total",28.17,34.4,-119.9,2015
2015/5/14,"Turbidity, Total",9.17,34.4,-119.9,2015
2015/5/14,"Turbidity, Total",0.13,37.0,-122.0,2015
2015/5/14,"Turbidity, Total",0.11,37.1,-122.3,2015
2015/5/14,"Turbidity, Total",0.11,37.0,-122.2,2015
2015/5/14,"Turbidity, Total",0.14,37.0,-121.9,2015
2015/5/14,"Turbidity, Total",0.16,37.2,-122.4,2015
2015/5/14,"Turbidity, Total",0.18,36.9,-121.8,2015
2015/5/14,"Turbidity, Total",142.0,39.3,-119.9,2015
2015/5/14,"Turbidity, Total",6.46,34.4,-119.9,2015
2015/5/14,"Turbidity, Total",0.1,37.0,-122.0,2015
2015/5/15,"Turbidity, Total",399.0,33.4,-117.2,2015
2015/5/15,"Turbidity, Total",32.6,37.3,-120.9,2015
2015/5/15,"Turbidity, Total",15.9,35.3,-120.8,2015
2015/5/15,"Turbidity, Total",1.84,35.4,-120.8,2015
2015/5/15,"Turbidity, Total",22.7,37.4,-121.0,2015
2015/5/15,"Turbidity, Total",4.0,36.8,-121.8,2015
2015/5/15,"Turbidity, Total",49.0,36.8,-121.8,2015
2015/5/16,"Turbidity, Total",0.78,39.3,-120.2,2015
2015/5/16,"Turbidity, Total",2.55,39.4,-120.1,2015
2015/5/16,"Turbidity, Total",0.82,39.2,-120.2,2015
2015/5/16,"Turbidity, Total",1.76,39.4,-120.2,2015
2015/5/16,"Turbidity, Total",3.15,39.4,-120.1,2015
2015/5/16,"Turbidity, Total",0.34,39.3,-120.2,2015
2015/5/16,"Turbidity, Total",1.71,39.4,-120.2,2015
2015/5/16,"Turbidity, Total",0.59,39.3,-120.2,2015
2015/5/16,"Turbidity, Total",1.17,39.3,-120.2,2015
2015/5/16,"Turbidity, Total",0.92,39.2,-120.2,2015
2015/5/16,"Turbidity, Total",0.65,39.2,-120.2,2015
2015/5/16,"Turbidity, Total",3.02,39.4,-120.1,2015
2015/5/16,"Turbidity, Total",1.36,39.3,-120.1,2015
2015/5/16,"Turbidity, Total",2.48,39.3,-120.1,2015
2015/5/16,"Turbidity, Total",3.08,39.3,-120.2,2015
2015/5/16,"Turbidity, Total",14.05,39.4,-120.1,2015
2015/5/16,"Turbidity, Total",1.56,39.3,-120.2,2015
2015/5/16,"Turbidity, Total",1.83,39.3,-120.1,2015
2015/5/16,"Turbidity, Total",3.21,39.3,-120.2,2015
2015/5/16,"Turbidity, Total",1.21,39.3,-120.2,2015
2015/5/16,"Turbidity, Total",0.76,39.4,-120.1,2015
2015/5/16,"Turbidity, Total",0.94,34.4,-119.2,2015
2015/5/16,"Turbidity, Total",5.82,34.3,-119.3,2015
2015/5/16,"Turbidity, Total",0.33,34.4,-119.3,2015
2015/5/16,"Turbidity, Total",1.33,34.3,-119.3,2015
2015/5/16,"Turbidity, Total",1.7,33.0,-117.2,2015
2015/5/16,"Turbidity, Total",4.4,33.0,-117.2,2015
2015/5/16,"Turbidity, Total",1.6,33.1,-117.3,2015
2015/5/16,"Turbidity, Total",5.1,32.7,-117.1,2015
2015/5/16,"Turbidity, Total",7.2,33.2,-117.3,2015
2015/5/16,"Turbidity, Total",3.8,32.9,-117.2,2015
2015/5/16,"Turbidity, Total",3.48,34.3,-119.3,2015
2015/5/16,"Turbidity, Total",0.31,34.4,-119.3,2015
2015/5/16,"Turbidity, Total",0.85,34.5,-119.3,2015
2015/5/16,"Turbidity, Total",6.39,34.3,-119.3,2015
2015/5/16,"Turbidity, Total",1.9,33.1,-117.1,2015
2015/5/16,"Turbidity, Total",9.1,32.8,-117.2,2015
2015/5/16,"Turbidity, Total",2.4,32.7,-117.1,2015
2015/5/16,"Turbidity, Total",8.1,33.2,-117.4,2015
2015/5/16,"Turbidity, Total",5.2,32.7,-117.1,2015
2015/5/16,"Turbidity, Total",7.3,32.7,-117.0,2015
2015/5/16,"Turbidity, Total",6.4,33.0,-117.2,2015
2015/5/16,"Turbidity, Total",2.7,32.6,-117.1,2015
2015/5/16,"Turbidity, Total",0.28,34.5,-119.3,2015
2015/5/16,"Turbidity, Total",0.64,34.5,-119.3,2015
2015/5/16,"Turbidity, Total",3.1,33.1,-117.2,2015
2015/5/16,"Turbidity, Total",1.6,32.6,-117.0,2015
2015/5/16,"Turbidity, Total",5.5,33.0,-117.2,2015
2015/5/16,"Turbidity, Total",2.6,33.1,-117.1,2015
2015/5/16,"Turbidity, Total",437.0,32.6,-117.1,2015
2015/5/16,"Turbidity, Total",1.5,32.9,-117.2,2015
2015/5/16,"Turbidity, Total",6.4,32.8,-117.0,2015
2015/5/16,"Turbidity, Total",0.99,34.4,-119.3,2015
2015/5/16,"Turbidity, Total",1.56,34.3,-119.3,2015
2015/5/16,"Turbidity, Total",0.46,34.4,-119.3,2015
2015/5/16,"Turbidity, Total",5.0,32.7,-117.1,2015
2015/5/16,"Turbidity, Total",5.0,33.2,-117.3,2015
2015/5/16,"Turbidity, Total",529.0,32.5,-117.1,2015
2015/5/16,"Turbidity, Total",3.6,33.1,-117.2,2015
2015/5/16,"Turbidity, Total",4.4,33.2,-117.3,2015
2015/5/16,"Turbidity, Total",4.6,32.9,-117.2,2015
2015/5/16,"Turbidity, Total",4.0,33.0,-117.2,2015
2015/5/17,"Turbidity, Total",3.75,34.4,-119.5,2015
2015/5/17,"Turbidity, Total",4.53,34.4,-119.5,2015
2015/5/17,"Turbidity, Total",20.37,34.4,-119.8,2015
2015/5/17,"Turbidity, Total",5.27,34.4,-119.9,2015
2015/5/17,"Turbidity, Total",6.73,34.4,-119.8,2015
2015/5/17,"Turbidity, Total",14.8,34.5,-119.8,2015
2015/5/17,"Turbidity, Total",6.4,34.4,-119.8,2015
2015/5/17,"Turbidity, Total",2.49,34.4,-119.9,2015
2015/5/17,"Turbidity, Total",1.27,34.5,-119.8,2015
2015/5/17,"Turbidity, Total",0.67,34.5,-119.8,2015
2015/5/17,"Turbidity, Total",2.32,34.4,-119.8,2015
2015/5/17,"Turbidity, Total",6.87,34.4,-119.8,2015
2015/5/17,"Turbidity, Total",0.87,34.4,-119.8,2015
2015/5/17,"Turbidity, Total",1.53,34.5,-119.8,2015
2015/5/18,"Turbidity, Total",8.86,34.4,-119.5,2015
2015/5/18,"Turbidity, Total",41.6,34.9,-120.4,2015
2015/5/18,"Turbidity, Total",0.536,37.5,-121.8,2015
2015/5/18,"Turbidity, Total",4.59,34.4,-119.9,2015
2015/5/18,"Turbidity, Total",0.76,38.5,-122.5,2015
2015/5/18,"Turbidity, Total",2.08,37.8,-122.2,2015
2015/5/18,"Turbidity, Total",4.53,41.9,-122.4,2015
2015/5/19,"Turbidity, Total",4.72,36.9,-121.7,2015
2015/5/19,"Turbidity, Total",14.9,36.9,-121.7,2015
2015/5/19,"Turbidity, Total",1.22,35.1,-120.6,2015
2015/5/19,"Turbidity, Total",2.56,35.4,-120.8,2015
2015/5/19,"Turbidity, Total",4.25,35.0,-120.6,2015
2015/5/19,"Turbidity, Total",7.77,34.9,-120.6,2015
2015/5/19,"Turbidity, Total",180.0,35.0,-120.6,2015
2015/5/19,"Turbidity, Total",6.8,35.2,-120.7,2015
2015/5/19,"Turbidity, Total",11.6,42.2,-121.8,2015
2015/5/19,"Turbidity, Total",16.5,36.9,-121.7,2015
2015/5/19,"Turbidity, Total",26.4,36.9,-121.7,2015
2015/5/19,"Turbidity, Total",3.35,36.9,-121.7,2015
2015/5/19,"Turbidity, Total",0.485,37.5,-121.8,2015
2015/5/19,"Turbidity, Total",0.34,38.8,-122.9,2015
2015/5/19,"Turbidity, Total",82.0,35.0,-120.6,2015
2015/5/19,"Turbidity, Total",19.9,35.0,-120.6,2015
2015/5/19,"Turbidity, Total",6.7,38.9,-121.4,2015
2015/5/19,"Turbidity, Total",29.0,38.3,-121.7,2015
2015/5/19,"Turbidity, Total",25.0,38.3,-121.8,2015
2015/5/19,"Turbidity, Total",55.0,38.2,-121.6,2015
2015/5/19,"Turbidity, Total",7.0,37.8,-121.3,2015
2015/5/19,"Turbidity, Total",32.0,37.9,-121.2,2015
2015/5/19,"Turbidity, Total",1.3,38.2,-121.2,2015
2015/5/19,"Turbidity, Total",24.0,38.1,-121.5,2015
2015/5/19,"Turbidity, Total",0.23,34.4,-119.8,2015
2015/5/19,"Turbidity, Total",0.19,34.4,-119.5,2015
2015/5/19,"Turbidity, Total",0.15,34.4,-119.7,2015
2015/5/19,"Turbidity, Total",0.34,34.4,-119.5,2015
2015/5/19,"Turbidity, Total",0.19,34.8,-120.5,2015
2015/5/19,"Turbidity, Total",5.6,38.3,-121.4,2015
2015/5/19,"Turbidity, Total",1.9,38.8,-120.7,2015
2015/5/19,"Turbidity, Total",55.0,38.6,-121.7,2015
2015/5/19,"Turbidity, Total",55.0,38.0,-121.5,2015
2015/5/19,"Turbidity, Total",70.0,37.9,-121.5,2015
2015/5/19,"Turbidity, Total",0.15,34.4,-119.7,2015
2015/5/19,"Turbidity, Total",0.19,34.5,-120.5,2015
2015/5/20,"Turbidity, Total",3.87,37.0,-121.5,2015
2015/5/20,"Turbidity, Total",11.5,36.9,-121.6,2015
2015/5/20,"Turbidity, Total",6.48,36.9,-121.8,2015
2015/5/20,"Turbidity, Total",29.9,36.9,-121.4,2015
2015/5/20,"Turbidity, Total",0.4,38.6,-122.4,2015
2015/5/20,"Turbidity, Total",3.77,35.3,-120.7,2015
2015/5/20,"Turbidity, Total",2.65,35.3,-120.7,2015
2015/5/20,"Turbidity, Total",1.17,35.3,-120.7,2015
2015/5/20,"Turbidity, Total",1.03,37.5,-121.9,2015
2015/5/20,"Turbidity, Total",60.8,38.3,-122.1,2015
2015/5/20,"Turbidity, Total",0.33,39.2,-122.5,2015
2015/5/20,"Turbidity, Total",0.8,37.3,-118.5,2015
2015/5/20,"Turbidity, Total",3.07,37.3,-118.3,2015
2015/5/20,"Turbidity, Total",1.39,37.4,-118.4,2015
2015/5/20,"Turbidity, Total",0.45,37.4,-118.4,2015
2015/5/20,"Turbidity, Total",55.1,36.9,-121.7,2015
2015/5/20,"Turbidity, Total",5.72,36.9,-121.6,2015
2015/5/20,"Turbidity, Total",7.82,36.9,-121.8,2015
2015/5/20,"Turbidity, Total",7.87,41.9,-120.4,2015
2015/5/20,"Turbidity, Total",12.0,40.4,-122.2,2015
2015/5/20,"Turbidity, Total",6.1,39.3,-121.6,2015
2015/5/20,"Turbidity, Total",17.0,39.2,-122.2,2015
2015/5/20,"Turbidity, Total",0.25,39.2,-122.9,2015
2015/5/20,"Turbidity, Total",45.0,39.6,-122.2,2015
2015/5/20,"Turbidity, Total",12.2,41.9,-120.4,2015
2015/5/20,"Turbidity, Total",15.0,39.2,-121.7,2015
2015/5/20,"Turbidity, Total",95.0,39.8,-122.0,2015
2015/5/21,"Turbidity, Total",21.7,37.4,-121.0,2015
2015/5/21,"Turbidity, Total",23.5,37.3,-120.9,2015
2015/5/21,"Turbidity, Total",9.533333333,33.9,-117.6,2015
2015/5/21,"Turbidity, Total",6.133333333,34.0,-117.5,2015
2015/5/21,"Turbidity, Total",0.5,34.0,-117.4,2015
2015/5/21,"Turbidity, Total",2.22,35.4,-120.8,2015
2015/5/21,"Turbidity, Total",9.533333333,33.9,-117.6,2015
2015/5/21,"Turbidity, Total",0.5,34.0,-117.4,2015
2015/5/21,"Turbidity, Total",0.7,37.5,-121.8,2015
2015/5/21,"Turbidity, Total",3.53,38.3,-122.1,2015
2015/5/21,"Turbidity, Total",9.533333333,33.9,-117.6,2015
2015/5/21,"Turbidity, Total",9.533333333,33.9,-117.6,2015
2015/5/21,"Turbidity, Total",6.133333333,34.0,-117.5,2015
2015/5/21,"Turbidity, Total",1.59,35.3,-120.8,2015
2015/5/21,"Turbidity, Total",191.0,39.2,-120.0,2015
2015/5/21,"Turbidity, Total",136.0,39.2,-120.0,2015
2015/5/21,"Turbidity, Total",55.0,39.2,-120.0,2015
2015/5/21,"Turbidity, Total",127.0,39.2,-120.0,2015
2015/5/21,"Turbidity, Total",261.0,39.2,-120.0,2015
2015/5/21,"Turbidity, Total",0.17,35.1,-120.6,2015
2015/5/21,"Turbidity, Total",0.2,35.0,-120.6,2015
2015/5/21,"Turbidity, Total",0.17,35.1,-120.6,2015
2015/5/21,"Turbidity, Total",0.15,35.1,-120.6,2015
2015/5/21,"Turbidity, Total",0.17,35.2,-120.7,2015
2015/5/21,"Turbidity, Total",0.16,35.3,-120.7,2015
2015/5/21,"Turbidity, Total",0.23,35.2,-120.7,2015
2015/5/21,"Turbidity, Total",78.0,39.2,-120.0,2015
2015/5/21,"Turbidity, Total",76.0,39.2,-120.0,2015
2015/5/21,"Turbidity, Total",0.24,35.2,-120.7,2015
2015/5/21,"Turbidity, Total",0.16,35.2,-120.5,2015
2015/5/21,"Turbidity, Total",0.18,35.3,-120.7,2015
2015/5/22,"Turbidity, Total",2.01,35.3,-120.7,2015
2015/5/22,"Turbidity, Total",0.59,36.4,-118.9,2015
2015/5/22,"Turbidity, Total",12.3,33.3,-116.9,2015
2015/5/22,"Turbidity, Total",59.0,39.2,-120.0,2015
2015/5/22,"Turbidity, Total",217.0,39.3,-119.9,2015
2015/5/22,"Turbidity, Total",168.0,39.3,-119.9,2015
2015/5/22,"Turbidity, Total",209.0,39.3,-119.9,2015
2015/5/22,"Turbidity, Total",189.0,39.3,-119.9,2015
2015/5/24,"Turbidity, Total",0.98,35.4,-120.8,2015
2015/5/26,"Turbidity, Total",25.1,36.9,-121.7,2015
2015/5/26,"Turbidity, Total",9.18,36.9,-121.7,2015
2015/5/26,"Turbidity, Total",16.1,36.9,-121.7,2015
2015/5/26,"Turbidity, Total",5.47,36.9,-121.7,2015
2015/5/26,"Turbidity, Total",24.2,36.9,-121.7,2015
2015/5/26,"Turbidity, Total",132.0,36.7,-121.6,2015
2015/5/26,"Turbidity, Total",39.2,39.2,-122.1,2015
2015/5/26,"Turbidity, Total",28.8,38.8,-121.7,2015
2015/5/26,"Turbidity, Total",3.44,35.3,-120.8,2015
2015/5/26,"Turbidity, Total",0.38,37.2,-119.2,2015
2015/5/26,"Turbidity, Total",0.98,40.0,-122.1,2015
2015/5/26,"Turbidity, Total",0.47,34.3,-117.1,2015
2015/5/26,"Turbidity, Total",0.09,34.2,-117.1,2015
2015/5/26,"Turbidity, Total",1.03,34.3,-117.2,2015
2015/5/26,"Turbidity, Total",2.53,34.5,-117.3,2015
2015/5/26,"Turbidity, Total",0.36,34.3,-117.1,2015
2015/5/26,"Turbidity, Total",67.9,36.7,-121.6,2015
2015/5/26,"Turbidity, Total",89.5,36.6,-121.6,2015
2015/5/26,"Turbidity, Total",17.7,39.2,-122.1,2015
2015/5/27,"Turbidity, Total",100.0,36.7,-121.7,2015
2015/5/27,"Turbidity, Total",288.0,36.7,-121.7,2015
2015/5/27,"Turbidity, Total",65.1,36.7,-121.7,2015
