,SampleDate,Analyte,Result,Latitude,Longitude,Year,county
3329,2010/8/10,"Turbidity, Total",8.9,38.3,-121.4,2010,Sacramento County
3330,2010/8/10,"Turbidity, Total",5.63,38.4,-121.5,2010,Sacramento County
3331,2010/8/10,"Turbidity, Total",2.125,39.1,-119.9,2010,Douglas County
3332,2010/8/10,"Turbidity, Total",0.48,38.3,-120.7,2010,Calaveras County
3333,2010/8/10,"Turbidity, Total",1.33,38.2,-121.4,2010,San Joaquin County
3334,2010/8/10,"Turbidity, Total",0.32,37.7,-119.0,2010,Mono County
3335,2010/8/10,"Turbidity, Total",0.11,38.0,-119.2,2010,Mono County
3336,2010/8/10,"Turbidity, Total",23.0,37.9,-121.2,2010,San Joaquin County
3337,2010/8/10,"Turbidity, Total",23.0,38.2,-121.2,2010,San Joaquin County
3338,2010/8/10,"Turbidity, Total",12.0,38.1,-121.5,2010,San Joaquin County
3339,2010/8/10,"Turbidity, Total",37.0,37.2,-120.9,2010,Merced County
3340,2010/8/10,"Turbidity, Total",28.0,37.3,-120.9,2010,Merced County
3341,2010/8/10,"Turbidity, Total",28.0,37.5,-121.1,2010,Stanislaus County
3342,2010/8/10,"Turbidity, Total",11.0,37.0,-120.5,2010,Fresno County
3343,2010/8/10,"Turbidity, Total",60.0,37.3,-120.9,2010,Merced County
3344,2010/8/10,"Turbidity, Total",70.0,37.6,-121.2,2010,Stanislaus County
3345,2010/8/10,"Turbidity, Total",27.0,37.6,-121.8,2010,Alameda County
3346,2010/8/10,"Turbidity, Total",110.0,37.3,-121.0,2010,Merced County
3347,2010/8/10,"Turbidity, Total",56.0,37.4,-121.0,2010,Stanislaus County
3348,2010/8/10,"Turbidity, Total",140.0,37.0,-120.6,2010,Merced County
3349,2010/8/10,"Turbidity, Total",45.0,37.5,-121.1,2010,Stanislaus County
3350,2010/8/10,"Turbidity, Total",16.0,37.5,-121.1,2010,Stanislaus County
3351,2010/8/10,"Turbidity, Total",15.0,37.4,-121.1,2010,Stanislaus County
3352,2010/8/10,"Turbidity, Total",160.0,37.6,-121.2,2010,Stanislaus County
3353,2010/8/10,"Turbidity, Total",18.0,37.3,-120.9,2010,Merced County
3354,2010/8/10,"Turbidity, Total",0.67,34.4,-119.9,2010,Santa Barbara County
3355,2010/8/10,"Turbidity, Total",0.79,34.4,-119.9,2010,Santa Barbara County
3356,2010/8/10,"Turbidity, Total",3.8,34.4,-119.8,2010,Santa Barbara County
3357,2010/8/10,"Turbidity, Total",0.55,34.4,-119.8,2010,Santa Barbara County
3358,2010/8/10,"Turbidity, Total",1.14,34.4,-119.9,2010,Santa Barbara County
3359,2010/8/10,"Turbidity, Total",5.9,38.2,-121.5,2010,San Joaquin County
3360,2010/8/10,"Turbidity, Total",34.0,38.0,-121.4,2010,San Joaquin County
3361,2010/8/10,"Turbidity, Total",11.0,37.8,-121.3,2010,San Joaquin County
3362,2010/8/10,"Turbidity, Total",11.0,37.1,-120.9,2010,Merced County
3363,2010/8/10,"Turbidity, Total",210.0,37.4,-120.0,2010,Mariposa County
3364,2010/8/10,"Turbidity, Total",34.0,37.3,-121.0,2010,Merced County
3365,2010/8/11,"Turbidity, Total",0.38,41.2,-123.7,2010,Humboldt County
3366,2010/8/11,"Turbidity, Total",0.37,41.2,-123.8,2010,Humboldt County
3367,2010/8/11,"Turbidity, Total",0.24,41.2,-123.7,2010,Humboldt County
3368,2010/8/11,"Turbidity, Total",0.53,41.5,-124.1,2010,Del Norte County
3369,2010/8/11,"Turbidity, Total",1.23,35.3,-120.7,2010,San Luis Obispo County
3370,2010/8/11,"Turbidity, Total",0.45,39.0,-120.2,2010,El Dorado County
3371,2010/8/11,"Turbidity, Total",1.3,34.8,-120.5,2010,Santa Barbara County
3372,2010/8/11,"Turbidity, Total",0.43,41.5,-124.0,2010,Del Norte County
3373,2010/8/11,"Turbidity, Total",1.68,41.9,-123.5,2010,Siskiyou County
3374,2010/8/11,"Turbidity, Total",0.07,34.4,-119.9,2010,Santa Barbara County
3375,2010/8/11,"Turbidity, Total",13.67,34.4,-119.9,2010,Santa Barbara County
3376,2010/8/11,"Turbidity, Total",0.36,34.4,-119.9,2010,Santa Barbara County
3377,2010/8/11,"Turbidity, Total",5.35,34.4,-119.9,2010,Santa Barbara County
3378,2010/8/11,"Turbidity, Total",0.67,34.4,-119.9,2010,Santa Barbara County
3379,2010/8/11,"Turbidity, Total",7.68,34.4,-119.9,2010,Santa Barbara County
3380,2010/8/11,"Turbidity, Total",1.15,34.4,-119.9,2010,Santa Barbara County
3381,2010/8/12,"Turbidity, Total",0.97,35.4,-120.8,2010,San Luis Obispo County
3382,2010/8/12,"Turbidity, Total",0.17,37.6,-118.8,2010,Mono County
3383,2010/8/12,"Turbidity, Total",0.39,37.6,-118.7,2010,Mono County
3384,2010/8/12,"Turbidity, Total",1.1,37.7,-118.8,2010,Mono County
3385,2010/8/12,"Turbidity, Total",1.69,37.4,-118.7,2010,Inyo County
3386,2010/8/12,"Turbidity, Total",0.34,37.6,-118.8,2010,Mono County
3387,2010/8/14,"Turbidity, Total",1.85,35.3,-120.8,2010,San Luis Obispo County
3388,2010/8/16,"Turbidity, Total",0.52,40.2,-123.0,2010,Trinity County
3389,2010/8/16,"Turbidity, Total",0.8,38.4,-122.7,2010,Sonoma County
3390,2010/8/16,"Turbidity, Total",1.7,38.4,-122.7,2010,Sonoma County
3391,2010/8/16,"Turbidity, Total",0.88,36.5,-118.9,2010,Tulare County
3392,2010/8/16,"Turbidity, Total",1.3,38.4,-122.7,2010,Sonoma County
3393,2010/8/16,"Turbidity, Total",1.3,38.4,-122.7,2010,Sonoma County
3394,2010/8/16,"Turbidity, Total",1.1,38.4,-122.7,2010,Sonoma County
3395,2010/8/16,"Turbidity, Total",4.0,33.4,-117.1,2010,San Diego County
3396,2010/8/16,"Turbidity, Total",10.0,33.4,-117.2,2010,San Diego County
3397,2010/8/16,"Turbidity, Total",3.0,33.4,-117.2,2010,San Diego County
3398,2010/8/16,"Turbidity, Total",1.0,33.4,-117.2,2010,San Diego County
3399,2010/8/16,"Turbidity, Total",4.0,33.4,-117.2,2010,San Diego County
3400,2010/8/17,"Turbidity, Total",5.88,34.0,-117.7,2010,San Bernardino County
3401,2010/8/17,"Turbidity, Total",24.2,33.9,-117.6,2010,Riverside County
3402,2010/8/17,"Turbidity, Total",7.06,34.0,-117.5,2010,Riverside County
3403,2010/8/17,"Turbidity, Total",15.1,33.9,-117.6,2010,Riverside County
3404,2010/8/17,"Turbidity, Total",7.57,34.0,-117.4,2010,Riverside County
3405,2010/8/17,"Turbidity, Total",1.5,39.3,-122.9,2010,Lake County
3406,2010/8/17,"Turbidity, Total",1.0,36.3,-117.5,2010,Inyo County
3407,2010/8/17,"Turbidity, Total",2.46,39.4,-122.9,2010,Lake County
3408,2010/8/17,"Turbidity, Total",4.0,33.4,-117.2,2010,San Diego County
3409,2010/8/17,"Turbidity, Total",1.0,33.4,-117.2,2010,San Diego County
3410,2010/8/17,"Turbidity, Total",2.0,33.4,-117.2,2010,San Diego County
3411,2010/8/17,"Turbidity, Total",1.0,33.4,-117.2,2010,San Diego County
3412,2010/8/17,"Turbidity, Total",1.0,33.4,-117.2,2010,San Diego County
3413,2010/8/17,"Turbidity, Total",7.2,36.9,-120.2,2010,Madera County
3414,2010/8/17,"Turbidity, Total",37.0,37.2,-120.6,2010,Merced County
3415,2010/8/17,"Turbidity, Total",3.0,37.3,-120.8,2010,Merced County
3416,2010/8/17,"Turbidity, Total",24.0,37.2,-120.6,2010,Merced County
3417,2010/8/17,"Turbidity, Total",2.4,37.5,-121.1,2010,Stanislaus County
3418,2010/8/17,"Turbidity, Total",7.0,37.7,-120.9,2010,Stanislaus County
3419,2010/8/17,"Turbidity, Total",4.1,37.4,-121.0,2010,Stanislaus County
3420,2010/8/17,"Turbidity, Total",4.2,38.9,-121.4,2010,Placer County
3421,2010/8/17,"Turbidity, Total",22.0,38.2,-121.6,2010,Sacramento County
3422,2010/8/17,"Turbidity, Total",3.3,38.3,-121.8,2010,Solano County
3423,2010/8/17,"Turbidity, Total",58.0,38.6,-121.7,2010,Yolo County
3424,2010/8/17,"Turbidity, Total",2.06,35.6,-119.1,2010,Kern County
3425,2010/8/17,"Turbidity, Total",0.82,36.8,-119.5,2010,Fresno County
3426,2010/8/17,"Turbidity, Total",1.4,36.4,-119.9,2010,Kings County
3427,2010/8/17,"Turbidity, Total",1.0,36.4,-119.7,2010,Kings County
3428,2010/8/17,"Turbidity, Total",3.79,36.1,-119.2,2010,Tulare County
3429,2010/8/17,"Turbidity, Total",0.78,36.6,-119.5,2010,Fresno County
3430,2010/8/17,"Turbidity, Total",2.45,36.1,-119.1,2010,Tulare County
3431,2010/8/17,"Turbidity, Total",1.93,35.5,-119.2,2010,Kern County
3432,2010/8/17,"Turbidity, Total",5.4,36.2,-119.8,2010,Kings County
3433,2010/8/17,"Turbidity, Total",16.0,37.7,-120.9,2010,Stanislaus County
3434,2010/8/17,"Turbidity, Total",8.1,37.4,-120.8,2010,Merced County
3435,2010/8/17,"Turbidity, Total",1.7,37.4,-120.7,2010,Merced County
3436,2010/8/17,"Turbidity, Total",56.0,38.3,-121.7,2010,Solano County
3437,2010/8/17,"Turbidity, Total",4.3,36.1,-119.4,2010,Tulare County
3438,2010/8/18,"Turbidity, Total",2.1,34.4,-119.5,2010,Santa Barbara County
3439,2010/8/18,"Turbidity, Total",2.9,34.9,-120.6,2010,Santa Barbara County
3440,2010/8/18,"Turbidity, Total",1.6,34.4,-119.5,2010,Santa Barbara County
3441,2010/8/18,"Turbidity, Total",17.5,35.0,-120.5,2010,San Luis Obispo County
3442,2010/8/18,"Turbidity, Total",6.9,34.9,-120.6,2010,Santa Barbara County
3443,2010/8/18,"Turbidity, Total",209.5,35.0,-120.6,2010,San Luis Obispo County
3444,2010/8/18,"Turbidity, Total",215.0,35.0,-120.6,2010,San Luis Obispo County
3445,2010/8/18,"Turbidity, Total",160.3,35.0,-120.6,2010,San Luis Obispo County
3446,2010/8/18,"Turbidity, Total",9.9,35.0,-120.6,2010,San Luis Obispo County
3447,2010/8/18,"Turbidity, Total",0.64,36.5,-118.1,2010,Inyo County
3448,2010/8/18,"Turbidity, Total",0.58,39.9,-123.0,2010,Mendocino County
3449,2010/8/18,"Turbidity, Total",8.9,40.4,-122.2,2010,Shasta County
3450,2010/8/18,"Turbidity, Total",15.0,39.6,-122.2,2010,Glenn County
3451,2010/8/18,"Turbidity, Total",17.0,39.2,-122.2,2010,Colusa County
3452,2010/8/18,"Turbidity, Total",9.6,39.3,-121.6,2010,Yuba County
3453,2010/8/18,"Turbidity, Total",13.0,39.2,-121.7,2010,Sutter County
3454,2010/8/19,"Turbidity, Total",3.1,35.1,-120.6,2010,San Luis Obispo County
3455,2010/8/19,"Turbidity, Total",1.2,35.4,-120.8,2010,San Luis Obispo County
3456,2010/8/19,"Turbidity, Total",102.4,34.9,-120.4,2010,Santa Barbara County
3457,2010/8/19,"Turbidity, Total",14.5,35.2,-120.7,2010,San Luis Obispo County
3458,2010/8/19,"Turbidity, Total",0.1,35.3,-120.8,2010,San Luis Obispo County
3459,2010/8/19,"Turbidity, Total",0.87,35.3,-120.8,2010,San Luis Obispo County
3460,2010/8/19,"Turbidity, Total",0.74,35.3,-120.7,2010,San Luis Obispo County
3461,2010/8/19,"Turbidity, Total",0.29,35.3,-120.8,2010,San Luis Obispo County
3462,2010/8/19,"Turbidity, Total",0.54,35.4,-120.7,2010,San Luis Obispo County
3463,2010/8/19,"Turbidity, Total",2.44,36.8,-118.2,2010,Inyo County
3464,2010/8/19,"Turbidity, Total",2.0,38.5,-123.2,2010,Sonoma County
3465,2010/8/19,"Turbidity, Total",0.07,39.2,-122.9,2010,Lake County
3466,2010/8/20,"Turbidity, Total",0.8,34.4,-119.9,2010,Santa Barbara County
3467,2010/8/20,"Turbidity, Total",1.7,34.4,-119.9,2010,Santa Barbara County
3468,2010/8/20,"Turbidity, Total",6.6,34.7,-120.5,2010,Santa Barbara County
3469,2010/8/20,"Turbidity, Total",4.1,34.6,-120.4,2010,Santa Barbara County
3470,2010/8/20,"Turbidity, Total",0.83,35.4,-120.8,2010,San Luis Obispo County
3471,2010/8/20,"Turbidity, Total",0.4,34.7,-120.6,2010,Santa Barbara County
3472,2010/8/20,"Turbidity, Total",22.9,35.3,-120.8,2010,San Luis Obispo County
3473,2010/8/23,"Turbidity, Total",1.25,37.5,-118.6,2010,Mono County
3474,2010/8/23,"Turbidity, Total",0.5,39.7,-121.7,2010,Butte County
3475,2010/8/23,"Turbidity, Total",0.53,38.8,-119.8,2010,Alpine County
3476,2010/8/23,"Turbidity, Total",0.67,38.5,-119.4,2010,Mono County
3477,2010/8/23,"Turbidity, Total",0.15,38.6,-119.8,2010,Alpine County
3478,2010/8/23,"Turbidity, Total",5.35,38.4,-119.2,2010,Mono County
3479,2010/8/23,"Turbidity, Total",1.4,39.8,-120.4,2010,Plumas County
3480,2010/8/24,"Turbidity, Total",3000.0,36.6,-121.5,2010,Monterey County
3481,2010/8/24,"Turbidity, Total",55.0,36.7,-121.6,2010,Monterey County
3482,2010/8/24,"Turbidity, Total",92.4,36.5,-121.5,2010,Monterey County
3483,2010/8/24,"Turbidity, Total",55.4,36.7,-121.6,2010,Monterey County
3484,2010/8/24,"Turbidity, Total",66.3,36.9,-121.6,2010,Santa Cruz County
3485,2010/8/24,"Turbidity, Total",35.3,36.6,-121.5,2010,Monterey County
3486,2010/8/24,"Turbidity, Total",53.1,36.3,-121.2,2010,Monterey County
3487,2010/8/24,"Turbidity, Total",59.8,36.9,-121.8,2010,Santa Cruz County
3488,2010/8/24,"Turbidity, Total",20.7,36.9,-121.7,2010,Monterey County
3489,2010/8/24,"Turbidity, Total",23.4,42.2,-121.8,2010,Klamath County
3490,2010/8/24,"Turbidity, Total",30.75,39.2,-121.9,2010,Sutter County
3491,2010/8/24,"Turbidity, Total",37.45,38.8,-121.7,2010,Yolo County
3492,2010/8/24,"Turbidity, Total",16.0,33.9,-117.6,2010,Riverside County
3493,2010/8/24,"Turbidity, Total",6.79,34.0,-117.4,2010,Riverside County
3494,2010/8/24,"Turbidity, Total",4.72,34.0,-117.5,2010,Riverside County
3495,2010/8/24,"Turbidity, Total",4.63,33.9,-117.6,2010,Riverside County
3496,2010/8/24,"Turbidity, Total",1.9,40.1,-123.8,2010,Humboldt County
3497,2010/8/24,"Turbidity, Total",0.16,40.2,-121.5,2010,Tehama County
3498,2010/8/24,"Turbidity, Total",0.18,37.6,-119.1,2010,Madera County
3499,2010/8/24,"Turbidity, Total",8.04,37.7,-118.8,2010,Mono County
3500,2010/8/24,"Turbidity, Total",0.74,33.0,-116.7,2010,San Diego County
3501,2010/8/24,"Turbidity, Total",2.0,40.2,-123.8,2010,Humboldt County
3502,2010/8/24,"Turbidity, Total",27.9,36.9,-121.8,2010,Santa Cruz County
3503,2010/8/24,"Turbidity, Total",661.0,36.6,-121.6,2010,Monterey County
3504,2010/8/24,"Turbidity, Total",36.5,36.9,-121.8,2010,Santa Cruz County
3505,2010/8/24,"Turbidity, Total",29.92,39.2,-122.1,2010,Colusa County
3506,2010/8/24,"Turbidity, Total",6.59,42.1,-121.9,2010,Klamath County
3507,2010/8/24,"Turbidity, Total",4.39,34.0,-117.7,2010,San Bernardino County
3508,2010/8/24,"Turbidity, Total",0.22,35.4,-120.8,2010,San Luis Obispo County
3509,2010/8/24,"Turbidity, Total",32.0,38.8,-121.8,2010,Yolo County
3510,2010/8/24,"Turbidity, Total",2.89,36.4,-119.3,2010,Tulare County
3511,2010/8/24,"Turbidity, Total",17.5,36.5,-119.2,2010,Tulare County
3512,2010/8/24,"Turbidity, Total",9.4,38.8,-121.7,2010,Yolo County
3513,2010/8/24,"Turbidity, Total",2.06,36.3,-119.5,2010,Kings County
3514,2010/8/25,"Turbidity, Total",38.4,36.7,-121.7,2010,Monterey County
3515,2010/8/25,"Turbidity, Total",39.2,36.7,-121.7,2010,Monterey County
3516,2010/8/25,"Turbidity, Total",14.5,36.8,-121.8,2010,Monterey County
3517,2010/8/25,"Turbidity, Total",241.5,36.8,-121.8,2010,Monterey County
3518,2010/8/25,"Turbidity, Total",106.4,36.8,-121.7,2010,Monterey County
3519,2010/8/25,"Turbidity, Total",0.3,36.9,-121.6,2010,Santa Cruz County
3520,2010/8/25,"Turbidity, Total",20.7,36.9,-121.4,2010,San Benito County
3521,2010/8/25,"Turbidity, Total",35.4,36.7,-121.7,2010,Monterey County
3522,2010/8/25,"Turbidity, Total",28.8,36.6,-121.7,2010,Monterey County
3523,2010/8/25,"Turbidity, Total",272.4,37.0,-121.5,2010,Santa Clara County
3524,2010/8/25,"Turbidity, Total",0.61,41.5,-124.1,2010,Del Norte County
3525,2010/8/25,"Turbidity, Total",0.52,41.5,-124.0,2010,Del Norte County
3526,2010/8/25,"Turbidity, Total",1.27,35.4,-120.8,2010,San Luis Obispo County
3527,2010/8/25,"Turbidity, Total",252.7,36.7,-121.7,2010,Monterey County
3528,2010/8/25,"Turbidity, Total",1.2,37.0,-121.5,2010,Santa Clara County
3529,2010/8/25,"Turbidity, Total",0.56,37.7,-119.0,2010,Mono County
3530,2010/8/25,"Turbidity, Total",2.0,40.1,-123.8,2010,Humboldt County
3531,2010/8/25,"Turbidity, Total",2.2,40.3,-123.9,2010,Humboldt County
3532,2010/8/25,"Turbidity, Total",64.3,36.8,-121.8,2010,Monterey County
3533,2010/8/25,"Turbidity, Total",0.42,41.2,-123.7,2010,Humboldt County
3534,2010/8/25,"Turbidity, Total",0.47,41.2,-123.8,2010,Humboldt County
3535,2010/8/25,"Turbidity, Total",1.61,35.3,-120.8,2010,San Luis Obispo County
3536,2010/8/25,"Turbidity, Total",0.54,40.9,-121.9,2010,Shasta County
3537,2010/8/25,"Turbidity, Total",2.2,40.3,-123.9,2010,Humboldt County
3538,2010/8/25,"Turbidity, Total",121.0,35.6,-119.6,2010,Kern County
3539,2010/8/25,"Turbidity, Total",195.0,35.4,-119.5,2010,Kern County
3540,2010/8/26,"Turbidity, Total",2.4,40.3,-121.4,2010,Tehama County
3541,2010/8/26,"Turbidity, Total",-1.4,40.1,-123.8,2010,Humboldt County
3542,2010/8/26,"Turbidity, Total",-1.4,40.3,-123.8,2010,Humboldt County
3543,2010/8/26,"Turbidity, Total",-1.3,40.2,-123.8,2010,Humboldt County
3544,2010/8/26,"Turbidity, Total",0.44,37.6,-118.9,2010,Mono County
3545,2010/8/26,"Turbidity, Total",-1.4,40.2,-123.8,2010,Humboldt County
3546,2010/8/26,"Turbidity, Total",2.2,41.0,-121.8,2010,Shasta County
3547,2010/8/27,"Turbidity, Total",1.01,35.3,-120.7,2010,San Luis Obispo County
3548,2010/8/27,"Turbidity, Total",2.01,35.3,-120.8,2010,San Luis Obispo County
3549,2010/8/27,"Turbidity, Total",3.84,35.3,-120.7,2010,San Luis Obispo County
3550,2010/8/27,"Turbidity, Total",-1.0,40.2,-123.8,2010,Humboldt County
3551,2010/8/27,"Turbidity, Total",-1.2,40.3,-123.9,2010,Humboldt County
3552,2010/8/29,"Turbidity, Total",0.99,38.7,-120.7,2010,El Dorado County
3553,2010/8/29,"Turbidity, Total",3.8,38.7,-121.3,2010,Sacramento County
3554,2010/8/29,"Turbidity, Total",0.94,38.8,-120.3,2010,El Dorado County
3555,2010/8/29,"Turbidity, Total",7.16,38.6,-120.8,2010,El Dorado County
3556,2010/8/29,"Turbidity, Total",1.01,38.6,-120.8,2010,El Dorado County
3557,2010/8/29,"Turbidity, Total",4.17,38.7,-121.3,2010,Sacramento County
3558,2010/8/29,"Turbidity, Total",0.46,38.8,-120.3,2010,El Dorado County
3559,2010/8/29,"Turbidity, Total",0.39,38.0,-120.2,2010,Tuolumne County
3560,2010/8/29,"Turbidity, Total",4.71,38.7,-121.4,2010,Sacramento County
3561,2010/8/29,"Turbidity, Total",12.9,38.6,-121.5,2010,Sacramento County
3562,2010/8/30,"Turbidity, Total",0.79,35.4,-120.8,2010,San Luis Obispo County
3563,2010/8/30,"Turbidity, Total",8.31,33.7,-117.3,2010,Riverside County
3564,2010/8/30,"Turbidity, Total",3.85,33.7,-117.3,2010,Riverside County
3565,2010/8/30,"Turbidity, Total",53.45,33.7,-117.3,2010,Riverside County
3566,2010/8/30,"Turbidity, Total",7.72,33.7,-117.3,2010,Riverside County
3567,2010/8/30,"Turbidity, Total",8.82,33.7,-117.3,2010,Riverside County
3568,2010/8/30,"Turbidity, Total",6.96,33.7,-117.3,2010,Riverside County
3569,2010/8/30,"Turbidity, Total",44.09,33.7,-117.3,2010,Riverside County
3570,2010/8/30,"Turbidity, Total",61.69,33.7,-117.3,2010,Riverside County
3571,2010/8/30,"Turbidity, Total",21.39,33.7,-117.3,2010,Riverside County
3572,2010/8/30,"Turbidity, Total",0.46,38.3,-119.9,2010,Tuolumne County
3573,2010/8/30,"Turbidity, Total",1.66,38.8,-121.0,2010,El Dorado County
3574,2010/8/30,"Turbidity, Total",0.77,38.1,-120.5,2010,Calaveras County
3575,2010/8/30,"Turbidity, Total",0.9,38.8,-120.9,2010,El Dorado County
3576,2010/8/30,"Turbidity, Total",0.66,38.9,-121.0,2010,El Dorado County
3577,2010/8/30,"Turbidity, Total",4.57,37.6,-121.0,2010,Stanislaus County
3578,2010/8/30,"Turbidity, Total",3.74,37.6,-120.9,2010,Stanislaus County
3579,2010/8/30,"Turbidity, Total",1.33,37.6,-120.8,2010,Stanislaus County
3580,2010/8/30,"Turbidity, Total",1.08,37.6,-120.8,2010,Stanislaus County
3581,2010/8/30,"Turbidity, Total",12.6,38.6,-121.3,2010,Sacramento County
3582,2010/8/30,"Turbidity, Total",0.65,38.8,-120.9,2010,El Dorado County
3583,2010/8/30,"Turbidity, Total",17.6,37.6,-121.0,2010,Stanislaus County
3584,2010/8/30,"Turbidity, Total",0.81,36.9,-119.8,2010,Madera County
3585,2010/8/30,"Turbidity, Total",1.36,36.9,-119.8,2010,Madera County
3586,2010/8/30,"Turbidity, Total",1.88,37.0,-119.7,2010,Madera County
3587,2010/8/30,"Turbidity, Total",1.07,38.0,-120.3,2010,Tuolumne County
3588,2010/8/30,"Turbidity, Total",1.33,38.8,-121.0,2010,El Dorado County
3589,2010/8/30,"Turbidity, Total",2.1,37.6,-120.9,2010,Stanislaus County
3590,2010/8/30,"Turbidity, Total",4.64,33.7,-117.3,2010,Riverside County
3591,2010/8/30,"Turbidity, Total",16.59,33.7,-117.3,2010,Riverside County
3592,2010/8/30,"Turbidity, Total",0.47,38.3,-119.5,2010,Mono County
3593,2010/8/30,"Turbidity, Total",1.17,37.0,-119.7,2010,Madera County
3594,2010/8/30,"Turbidity, Total",0.83,36.9,-119.8,2010,Madera County
3595,2010/8/30,"Turbidity, Total",4.52,38.8,-121.0,2010,El Dorado County
3596,2010/8/30,"Turbidity, Total",4.46,37.6,-121.1,2010,Stanislaus County
3597,2010/8/30,"Turbidity, Total",8.6,38.0,-120.4,2010,Tuolumne County
3598,2010/8/31,"Turbidity, Total",3.6,34.0,-117.7,2010,San Bernardino County
3599,2010/8/31,"Turbidity, Total",23.9,33.9,-117.6,2010,Riverside County
3600,2010/8/31,"Turbidity, Total",8.77,34.0,-117.5,2010,Riverside County
3601,2010/8/31,"Turbidity, Total",3.64,33.9,-117.6,2010,Riverside County
3602,2010/8/31,"Turbidity, Total",9.75,34.0,-117.4,2010,Riverside County
3603,2010/8/31,"Turbidity, Total",1.95,38.4,-119.8,2010,Alpine County
3604,2010/8/31,"Turbidity, Total",1.15,37.3,-119.9,2010,Madera County
3605,2010/8/31,"Turbidity, Total",-2.7,38.9,-123.5,2010,Mendocino County
3606,2010/8/31,"Turbidity, Total",0.79,38.5,-119.9,2010,Alpine County
3607,2010/8/31,"Turbidity, Total",3.75,38.7,-119.6,2010,Alpine County
3608,2010/8/31,"Turbidity, Total",-3.1,38.9,-123.5,2010,Mendocino County
3609,2010/8/31,"Turbidity, Total",0.51,37.8,-120.7,2010,Stanislaus County
3610,2010/8/31,"Turbidity, Total",0.84,38.8,-119.9,2010,Alpine County
3611,2010/8/31,"Turbidity, Total",1.25,37.5,-118.7,2010,Mono County
3612,2010/8/31,"Turbidity, Total",1.28,37.5,-120.4,2010,Merced County
3613,2010/8/31,"Turbidity, Total",1.03,38.4,-120.5,2010,Calaveras County
3614,2010/8/31,"Turbidity, Total",1.11,38.7,-119.8,2010,Alpine County
3615,2010/9/1,"Turbidity, Total",67.0,37.3,-121.0,2010,Merced County
3616,2010/9/1,"Turbidity, Total",9.0,37.1,-120.6,2010,Merced County
3617,2010/9/1,"Turbidity, Total",0.41,38.6,-119.8,2010,Alpine County
3618,2010/9/1,"Turbidity, Total",0.39,38.9,-120.1,2010,El Dorado County
3619,2010/9/1,"Turbidity, Total",1.07,40.3,-124.0,2010,Humboldt County
3620,2010/9/1,"Turbidity, Total",1.98,36.8,-118.9,2010,Fresno County
3621,2010/9/1,"Turbidity, Total",0.47,39.3,-121.1,2010,Nevada County
3622,2010/9/1,"Turbidity, Total",6.97,38.9,-121.3,2010,Placer County
3623,2010/9/1,"Turbidity, Total",0.15,36.8,-118.7,2010,Fresno County
3624,2010/9/1,"Turbidity, Total",0.15,36.8,-118.6,2010,Fresno County
3625,2010/9/1,"Turbidity, Total",0.21,39.0,-120.9,2010,Placer County
3626,2010/9/1,"Turbidity, Total",0.15,36.8,-118.7,2010,Fresno County
3627,2010/9/1,"Turbidity, Total",0.3,36.8,-118.7,2010,Fresno County
3628,2010/9/1,"Turbidity, Total",58.0,37.3,-120.9,2010,Merced County
3629,2010/9/1,"Turbidity, Total",1.12,38.9,-122.9,2010,Lake County
3630,2010/9/1,"Turbidity, Total",-2.7,38.9,-123.5,2010,Mendocino County
3631,2010/9/1,"Turbidity, Total",1.95,36.8,-118.9,2010,Fresno County
3632,2010/9/1,"Turbidity, Total",0.32,38.9,-121.0,2010,El Dorado County
3633,2010/9/2,"Turbidity, Total",0.56,38.6,-120.8,2010,El Dorado County
3634,2010/9/2,"Turbidity, Total",1.09,38.3,-120.9,2010,Amador County
3635,2010/9/2,"Turbidity, Total",1.36,38.7,-120.6,2010,El Dorado County
3636,2010/9/2,"Turbidity, Total",0.45,38.4,-120.5,2010,Calaveras County
3637,2010/9/2,"Turbidity, Total",0.48,38.6,-120.8,2010,El Dorado County
3638,2010/9/2,"Turbidity, Total",2.25,38.3,-120.7,2010,Calaveras County
3639,2010/9/2,"Turbidity, Total",0.4,35.4,-120.8,2010,San Luis Obispo County
3640,2010/9/2,"Turbidity, Total",2.14,38.7,-120.6,2010,El Dorado County
3641,2010/9/7,"Turbidity, Total",3.7,34.0,-117.7,2010,San Bernardino County
3642,2010/9/7,"Turbidity, Total",3.8,33.9,-117.6,2010,Riverside County
3643,2010/9/7,"Turbidity, Total",5.3,34.0,-117.4,2010,Riverside County
3644,2010/9/7,"Turbidity, Total",27.2,33.9,-117.6,2010,Riverside County
3645,2010/9/7,"Turbidity, Total",1.29,38.0,-122.6,2010,Marin County
3646,2010/9/7,"Turbidity, Total",49.5,36.6,-121.7,2010,Monterey County
3647,2010/9/7,"Turbidity, Total",190.3,36.8,-121.8,2010,Monterey County
3648,2010/9/7,"Turbidity, Total",2.0,37.0,-122.0,2010,Santa Cruz County
3649,2010/9/7,"Turbidity, Total",0.4,37.4,-121.4,2010,Stanislaus County
3650,2010/9/7,"Turbidity, Total",42.5,37.4,-121.1,2010,Stanislaus County
3651,2010/9/7,"Turbidity, Total",154.0,37.4,-121.0,2010,Stanislaus County
3652,2010/9/7,"Turbidity, Total",0.89,37.4,-121.2,2010,Stanislaus County
3653,2010/9/7,"Turbidity, Total",5.0,34.0,-117.5,2010,Riverside County
